site,round,x,f
site01,0,-3.0,0.2159599065780639
site01,0,-2.900000095367432,0.206214427947998
site01,0,-2.799999952316284,0.1964689940214157
site01,0,-2.700000047683716,0.1867234855890274
site01,0,-2.5999999046325684,0.1772171854972839
site01,0,-2.5,0.1678969115018844
site01,0,-2.400000095367432,0.1585766375064849
site01,0,-2.299999952316284,0.1492563039064407
site01,0,-2.200000047683716,0.1399360001087188
site01,0,-2.0999999046325684,0.130615696310997
site01,0,-2.0,0.1206005662679672
site01,0,-1.899999976158142,0.1100049763917923
site01,0,-1.7999999523162842,0.0999485850334167
site01,0,-1.7000000476837158,0.0899147987365722
site01,0,-1.600000023841858,0.0791097581386566
site01,0,-1.5,0.0734749585390091
site01,0,-1.399999976158142,0.0686317831277847
site01,0,-1.2999999523162842,0.0658393576741218
site01,0,-1.2000000476837158,0.065293364226818
site01,0,-1.100000023841858,0.0653810203075409
site01,0,-1.0,0.0666965171694755
site01,0,-0.8999999761581421,0.0672821626067161
site01,0,-0.800000011920929,0.066521480679512
site01,0,-0.699999988079071,0.0657082647085189
site01,0,-0.6000000238418579,0.0643859133124351
site01,0,-0.5,0.0629640221595764
site01,0,-0.4000000059604645,0.0642704665660858
site01,0,-0.3000000119209289,0.0606610961258411
site01,0,-0.2000000029802322,0.056155327707529
site01,0,-0.1000000014901161,0.0483737774193286
site01,0,0.0,0.0409714318811893
site01,0,0.1000000014901161,0.032711312174797
site01,0,0.2000000029802322,0.0255399737507104
site01,0,0.3000000119209289,0.019408056512475
site01,0,0.4000000059604645,0.0132761038839817
site01,0,0.5,0.0073931328952312
site01,0,0.6000000238418579,0.004055019468069
site01,0,0.699999988079071,0.0056755952537059
site01,0,0.800000011920929,0.0119938142597675
site01,0,0.8999999761581421,0.0210053957998752
site01,0,1.0,0.0316760800778865
site01,0,1.100000023841858,0.0400373488664627
site01,0,1.2000000476837158,0.0460803061723709
site01,0,1.2999999523162842,0.04896742105484
site01,0,1.399999976158142,0.0513371154665946
site01,0,1.5,0.0537010394036769
site01,0,1.600000023841858,0.0560649447143077
site01,0,1.7000000476837158,0.0584288872778415
site01,0,1.7999999523162842,0.060792788863182
site01,0,1.899999976158142,0.0631567165255546
site01,0,2.0,0.0655206218361854
site01,0,2.0999999046325684,0.0678845420479774
site01,0,2.200000047683716,0.067981868982315
site01,0,2.299999952316284,0.06719621270895
site01,0,2.400000095367432,0.0664105713367462
site01,0,2.5,0.0656249448657035
site01,0,2.5999999046325684,0.0648392960429191
site01,0,2.700000047683716,0.0640536397695541
site01,0,2.799999952316284,0.0632679983973503
site01,0,2.900000095367432,0.0624823272228241
site01,0,3.0,0.0629576221108436
site01,1,-3.0,-1.001228094100952
site01,1,-2.900000095367432,-0.9741254448890686
site01,1,-2.799999952316284,-0.9470228552818298
site01,1,-2.700000047683716,-0.9199202656745912
site01,1,-2.5999999046325684,-0.8928427696228027
site01,1,-2.5,-0.8662488460540771
site01,1,-2.400000095367432,-0.8396549224853516
site01,1,-2.299999952316284,-0.8130609393119812
site01,1,-2.200000047683716,-0.7864670753479004
site01,1,-2.0999999046325684,-0.7598730325698853
site01,1,-2.0,-0.7332789897918701
site01,1,-1.899999976158142,-0.7066850662231445
site01,1,-1.7999999523162842,-0.6797289252281189
site01,1,-1.7000000476837158,-0.6524152159690857
site01,1,-1.600000023841858,-0.6257829070091248
site01,1,-1.5,-0.5999312400817871
site01,1,-1.399999976158142,-0.5740935206413269
site01,1,-1.2999999523162842,-0.5484957695007324
site01,1,-1.2000000476837158,-0.524726927280426
site01,1,-1.100000023841858,-0.5009580850601196
site01,1,-1.0,-0.4771893620491028
site01,1,-0.8999999761581421,-0.4534204304218292
site01,1,-0.800000011920929,-0.4307937026023865
site01,1,-0.699999988079071,-0.40831059217453
site01,1,-0.6000000238418579,-0.3784159421920776
site01,1,-0.5,-0.3406056761741638
site01,1,-0.4000000059604645,-0.3014338910579681
site01,1,-0.3000000119209289,-0.2464371919631958
site01,1,-0.2000000029802322,-0.1868924498558044
site01,1,-0.1000000014901161,-0.1153310164809227
site01,1,0.0,-0.0252943783998489
site01,1,0.1000000014901161,0.0621161311864852
site01,1,0.2000000029802322,0.1387316584587097
site01,1,0.3000000119209289,0.2025348842144012
site01,1,0.4000000059604645,0.267113983631134
site01,1,0.5,0.3411545753479004
site01,1,0.6000000238418579,0.4274444282054901
site01,1,0.699999988079071,0.5295442938804626
site01,1,0.800000011920929,0.6346806883811951
site01,1,0.8999999761581421,0.7529805898666382
site01,1,1.0,0.8776800632476807
site01,1,1.100000023841858,0.9854154586791992
site01,1,1.2000000476837158,1.0744287967681885
site01,1,1.2999999523162842,1.1620385646820068
site01,1,1.399999976158142,1.2543641328811646
site01,1,1.5,1.347545146942139
site01,1,1.600000023841858,1.448367714881897
site01,1,1.7000000476837158,1.557941198348999
site01,1,1.7999999523162842,1.670476317405701
site01,1,1.899999976158142,1.7830113172531128
site01,1,2.0,1.8955469131469729
site01,1,2.0999999046325684,2.0080819129943848
site01,1,2.200000047683716,2.120617389678955
site01,1,2.299999952316284,2.233152389526367
site01,1,2.400000095367432,2.345687866210937
site01,1,2.5,2.4582228660583496
